Customer Id,CUSTOMER NAME,CUSTOMER_LOCATION_ID,Division,Division Manager,GEO ZONE,customer_created_date,customer_updated_date
3667,CUSTOMER 3667,LOMG01492,Centroeste/Sudeste,Carolina Oliveira,Contagem,12/3/2020 6:58,12/6/2020 15:28
3670,CUSTOMER 3670,LOSP01493,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3673,CUSTOMER 3673,LOSP01494,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3676,CUSTOMER 3676,LOMG01498,Centroeste/Sudeste,Carolina Oliveira,Contagem,12/3/2020 6:58,12/6/2020 15:08
3679,CUSTOMER 3679,LOSC01499,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,12/16/2020 13:00
3682,CUSTOMER 3682,LOSC01500,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,3/27/2021 10:39
3685,CUSTOMER 3685,LORS01501,Sul,Simon Klaus,Porto Alegre,9/24/2020 5:59,9/29/2020 18:19
3688,CUSTOMER 3688,LORS01503,Sul,Simon Klaus,Porto Alegre,10/22/2020 6:01,10/24/2020 12:01
3691,CUSTOMER 3691,LORS01504,Sul,Simon Klaus,Porto Alegre,10/22/2020 6:01,10/24/2020 12:01
3694,CUSTOMER 3694,LORS01505,Sul,Simon Klaus,Porto Alegre,10/22/2020 6:01,10/25/2020 8:44
3697,CUSTOMER 3697,LORS01506,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/5/2020 12:58
3700,CUSTOMER 3700,LORS01507,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/18/2020 12:55
3703,CUSTOMER 3703,LORS01508,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,3/17/2021 6:40
3706,CUSTOMER 3706,LORS01509,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/5/2020 12:58
3709,CUSTOMER 3709,LORS01510,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/6/2020 9:33
3712,CUSTOMER 3712,LORS01511,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/6/2020 11:10
3715,CUSTOMER 3715,LORS01512,Sul,Simon Klaus,Porto Alegre,3/1/2021 14:50,3/4/2021 14:33
3718,CUSTOMER 3718,LOSP01518,Centroeste/Sudeste,Carolina Oliveira,Interior SP,10/22/2020 6:01,10/24/2020 12:01
3721,CUSTOMER 3721,LOSP01519,Centroeste/Sudeste,Carolina Oliveira,Interior SP,10/22/2020 6:01,10/28/2020 13:34
3724,CUSTOMER 3724,LOSP01522,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/5/2020 12:58
3727,CUSTOMER 3727,LOPR01526,Sul,Simon Klaus,Curitiba,10/22/2020 6:01,10/24/2020 12:01
3730,CUSTOMER 3730,LOPR01527,Sul,Simon Klaus,Curitiba,10/22/2020 6:01,10/24/2020 12:01
3733,CUSTOMER 3733,LOSP01528,Centroeste/Sudeste,Carolina Oliveira,Grande SP,10/22/2020 6:01,10/25/2020 8:17
3736,CUSTOMER 3736,LOSP01530,Centroeste/Sudeste,Carolina Oliveira,Grande SP,4/6/2021 7:14,4/11/2021 8:14
3739,CUSTOMER 3739,LORS01531,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,1/30/2021 11:20
3742,CUSTOMER 3742,LOMG01536,Centroeste/Sudeste,Carolina Oliveira,Vale Paraíba,9/24/2020 5:59,9/29/2020 18:19
3745,CUSTOMER 3745,LOMG01537,Centroeste/Sudeste,Carolina Oliveira,Vale Paraíba,12/3/2020 6:58,12/16/2020 7:20
3748,CUSTOMER 3748,LOMG01538,Centroeste/Sudeste,Carolina Oliveira,Contagem,10/22/2020 6:01,10/25/2020 8:11
3751,CUSTOMER 3751,LOMG01539,Centroeste/Sudeste,Carolina Oliveira,Interior MG,12/3/2020 6:58,12/6/2020 15:04
3754,CUSTOMER 3754,LOMG01540,Centroeste/Sudeste,Carolina Oliveira,Interior MG,12/3/2020 6:58,12/6/2020 15:28
3757,CUSTOMER 3757,LOMG01552,Centroeste/Sudeste,Carolina Oliveira,Interior MG,12/3/2020 6:58,3/12/2021 6:54
3760,CUSTOMER 3760,LORJ01553,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,10/25/2020 9:30,1/5/2021 11:26
3763,CUSTOMER 3763,LORJ01556,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,12/3/2020 6:58,12/5/2020 12:58
3766,CUSTOMER 3766,LOPR01558,Sul,Simon Klaus,Maringa,10/22/2020 6:01,10/24/2020 12:01
3769,CUSTOMER 3769,LOPR01559,Sul,Simon Klaus,Maringa,12/3/2020 6:58,12/10/2020 5:43
3772,CUSTOMER 3772,LOPR01560,Sul,Simon Klaus,Maringa,12/3/2020 6:58,2/25/2021 7:52
3775,CUSTOMER 3775,LOMG01583,Centroeste/Sudeste,Carolina Oliveira,Vale Paraíba,12/3/2020 6:58,12/5/2020 12:58
3778,CUSTOMER 3778,LOMG01584,Centroeste/Sudeste,Carolina Oliveira,Vale Paraíba,12/3/2020 6:58,12/19/2020 13:54
3781,CUSTOMER 3781,LOMG01587,Centroeste/Sudeste,Carolina Oliveira,Triangulo Mineiro,12/3/2020 6:58,12/7/2020 8:09
3784,CUSTOMER 3784,LOSP01588,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3787,CUSTOMER 3787,LOSP01589,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3790,CUSTOMER 3790,LOSP01590,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3793,CUSTOMER 3793,LOSP01591,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3796,CUSTOMER 3796,LOSP01592,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3799,CUSTOMER 3799,LOSP01593,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3802,CUSTOMER 3802,LOSP01594,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3805,CUSTOMER 3805,LOSP01595,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3808,CUSTOMER 3808,LOSP01596,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3811,CUSTOMER 3811,LOSP01597,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3814,CUSTOMER 3814,LOSP01598,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3817,CUSTOMER 3817,LOSP01599,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3820,CUSTOMER 3820,LOSP01600,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3823,CUSTOMER 3823,LOSP01601,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3826,CUSTOMER 3826,LOSP01603,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/5/2020 12:58
3829,CUSTOMER 3829,LOSP01604,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 12:14
3832,CUSTOMER 3832,LOMG01610,Centroeste/Sudeste,Carolina Oliveira,Contagem,12/3/2020 6:58,12/6/2020 15:02
3835,CUSTOMER 3835,LORS01618,Sul,Simon Klaus,Pelotas,12/3/2020 6:58,12/5/2020 12:58
3838,CUSTOMER 3838,LORS01619,Sul,Simon Klaus,Pelotas,12/3/2020 6:58,1/8/2021 4:50
3841,CUSTOMER 3841,LORJ01620,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,12/3/2020 6:58,12/5/2020 12:58
3844,CUSTOMER 3844,LORJ01621,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,12/3/2020 6:58,12/5/2020 12:58
3847,CUSTOMER 3847,LORJ01622,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,12/3/2020 6:58,12/5/2020 12:58
3850,CUSTOMER 3850,LOSP01629,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3853,CUSTOMER 3853,LOSP01630,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3856,CUSTOMER 3856,LOSP01631,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3859,CUSTOMER 3859,LOSP01632,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3862,CUSTOMER 3862,LOSP01633,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3865,CUSTOMER 3865,LOSP01634,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3868,CUSTOMER 3868,LOSP01635,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3871,CUSTOMER 3871,LOSP01636,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3874,CUSTOMER 3874,LOSP01637,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3877,CUSTOMER 3877,LOSP01638,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3880,CUSTOMER 3880,LOSP01639,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3883,CUSTOMER 3883,LOSP01640,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3886,CUSTOMER 3886,LOSP01641,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3889,CUSTOMER 3889,LOSP01642,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,10/24/2020 9:18
3892,CUSTOMER 3892,LOSP01643,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,12/23/2020 11:27
3895,CUSTOMER 3895,LOSP01644,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3898,CUSTOMER 3898,LOSP01645,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,1/12/2021 12:41
3901,CUSTOMER 3901,LOSP01646,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/5/2020 12:58
3904,CUSTOMER 3904,LOSP01647,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/5/2020 12:58
3907,CUSTOMER 3907,LOSP01648,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/5/2020 12:58
3910,CUSTOMER 3910,LOSP01649,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/5/2020 12:58
3913,CUSTOMER 3913,LOSP01650,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/5/2020 12:58
3916,CUSTOMER 3916,LOSP01651,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 8:34
3919,CUSTOMER 3919,LOSP01652,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 9:26
3922,CUSTOMER 3922,LOSP01653,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 11:14
3925,CUSTOMER 3925,LOSP01654,Centroeste/Sudeste,Carolina Oliveira,Campinas,4/21/2021 10:22,4/24/2021 9:48
3928,CUSTOMER 3928,LOMG01658,Centroeste/Sudeste,Carolina Oliveira,Interior MG,12/3/2020 6:58,12/6/2020 15:27
3931,CUSTOMER 3931,LOSC01670,Sul,Simon Klaus,Interior SC,9/24/2020 5:59,9/29/2020 18:19
3934,CUSTOMER 3934,LOPR01674,Sul,Simon Klaus,Curitiba,9/3/2020 6:02,9/29/2020 18:19
3937,CUSTOMER 3937,LOPR01676,Sul,Simon Klaus,Curitiba,10/22/2020 6:01,10/24/2020 12:01
3940,CUSTOMER 3940,LOPR01677,Sul,Simon Klaus,Curitiba,10/22/2020 6:01,10/24/2020 12:01
3943,CUSTOMER 3943,LOPR01678,Sul,Simon Klaus,Curitiba,10/22/2020 6:01,12/8/2020 15:47
3946,CUSTOMER 3946,LOPR01683,Sul,Simon Klaus,Maringa,12/3/2020 6:58,2/12/2021 10:30
3949,CUSTOMER 3949,LORS01684,Sul,Simon Klaus,Porto Alegre,9/24/2020 5:59,9/29/2020 18:19
3952,CUSTOMER 3952,LORS01685,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/5/2020 12:58
3955,CUSTOMER 3955,LORS01686,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/25/2020 11:14
3958,CUSTOMER 3958,LORS01687,Sul,Simon Klaus,Porto Alegre,10/22/2020 6:01,10/24/2020 12:01
3961,CUSTOMER 3961,LORS01689,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/5/2020 12:58
3964,CUSTOMER 3964,LORS01690,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/5/2020 12:58
3967,CUSTOMER 3967,LORS01691,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/5/2020 12:58
3970,CUSTOMER 3970,LORS01692,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/5/2020 12:58
3973,CUSTOMER 3973,LORS01693,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/19/2020 6:38
3976,CUSTOMER 3976,LORS01694,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,3/3/2021 12:34
3979,CUSTOMER 3979,LORS01695,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/5/2020 12:58
3982,CUSTOMER 3982,LORS01696,Sul,Simon Klaus,Porto Alegre,3/1/2021 15:20,3/18/2021 8:35
3985,CUSTOMER 3985,LOSC01697,Sul,Simon Klaus,Interior SC,9/24/2020 5:59,4/30/2021 13:31
3988,CUSTOMER 3988,LOSP01699,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,10/22/2020 6:01,5/21/2021 17:48
3991,CUSTOMER 3991,LOMG01703,Centroeste/Sudeste,Carolina Oliveira,Vale Paraíba,10/22/2020 6:01,10/24/2020 12:01
3994,CUSTOMER 3994,LOMG01704,Centroeste/Sudeste,Carolina Oliveira,Vale Paraíba,10/22/2020 6:01,10/24/2020 12:01
3997,CUSTOMER 3997,LOMG01705,Centroeste/Sudeste,Carolina Oliveira,Vale Paraíba,10/22/2020 6:01,10/24/2020 12:01
4000,CUSTOMER 4000,LOMG01706,Centroeste/Sudeste,Carolina Oliveira,Vale Paraíba,12/3/2020 6:58,12/5/2020 12:58
4003,CUSTOMER 4003,LOMG01707,Centroeste/Sudeste,Carolina Oliveira,Vale Paraíba,12/3/2020 6:58,12/5/2020 12:58
4006,CUSTOMER 4006,LOMG01708,Centroeste/Sudeste,Carolina Oliveira,Vale Paraíba,12/3/2020 6:58,12/6/2020 9:12
4009,CUSTOMER 4009,LOPR01709,Sul,Simon Klaus,Maringa,12/3/2020 6:58,1/20/2021 5:21
4012,CUSTOMER 4012,LOSC01718,Sul,Simon Klaus,Interior SC,9/24/2020 5:59,9/29/2020 18:19
4015,CUSTOMER 4015,LORJ01727,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,10/22/2020 6:01,12/13/2020 7:08
4018,CUSTOMER 4018,LOSP01730,Centroeste/Sudeste,Carolina Oliveira,Grande SP,10/22/2020 6:01,10/28/2020 12:59
4021,CUSTOMER 4021,LOSP01731,Centroeste/Sudeste,Carolina Oliveira,Grande SP,10/22/2020 6:01,11/10/2020 10:41
4024,CUSTOMER 4024,LOSP01733,Centroeste/Sudeste,Carolina Oliveira,Grande SP,9/3/2020 6:02,9/29/2020 18:19
4027,CUSTOMER 4027,LOSP01734,Centroeste/Sudeste,Carolina Oliveira,Interior SP,9/24/2020 5:59,9/29/2020 18:19
4030,CUSTOMER 4030,LOSP01735,Centroeste/Sudeste,Carolina Oliveira,Interior SP,9/24/2020 5:59,9/29/2020 18:19
4033,CUSTOMER 4033,LOSP01736,Centroeste/Sudeste,Carolina Oliveira,Interior SP,9/24/2020 5:59,9/29/2020 18:19
4036,CUSTOMER 4036,LOSP01737,Centroeste/Sudeste,Carolina Oliveira,Interior SP,9/24/2020 5:59,10/3/2020 10:14
4039,CUSTOMER 4039,LOSP01738,Centroeste/Sudeste,Carolina Oliveira,Interior SP,9/24/2020 5:59,10/3/2020 10:15
4042,CUSTOMER 4042,LOSP01739,Centroeste/Sudeste,Carolina Oliveira,Interior SP,10/22/2020 6:01,10/24/2020 12:01
4045,CUSTOMER 4045,LOSP01740,Centroeste/Sudeste,Carolina Oliveira,Interior SP,10/22/2020 6:01,10/24/2020 12:01
4048,CUSTOMER 4048,LOSP01741,Centroeste/Sudeste,Carolina Oliveira,Interior SP,10/22/2020 6:01,10/24/2020 12:01
4051,CUSTOMER 4051,LOSP01742,Centroeste/Sudeste,Carolina Oliveira,Interior SP,10/22/2020 6:01,10/24/2020 12:01
4054,CUSTOMER 4054,LOSP01743,Centroeste/Sudeste,Carolina Oliveira,Interior SP,10/22/2020 6:01,2/24/2021 14:55
4057,CUSTOMER 4057,LOSP01744,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/5/2020 12:58
4060,CUSTOMER 4060,LOSP01745,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/5/2020 12:58
4063,CUSTOMER 4063,LOSP01746,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/9/2020 13:32
4066,CUSTOMER 4066,LOSP01747,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/9/2020 13:32
4069,CUSTOMER 4069,LOSP01748,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/9/2020 13:33
4072,CUSTOMER 4072,LOSP01749,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/19/2020 17:54
4075,CUSTOMER 4075,LOSP01750,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,1/9/2021 15:45
4078,CUSTOMER 4078,LOSP01751,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,1/14/2021 5:48
4081,CUSTOMER 4081,LOSP01752,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/5/2020 12:58
4084,CUSTOMER 4084,LOSP01757,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
4087,CUSTOMER 4087,LOSP01758,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
4090,CUSTOMER 4090,LOSP01759,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
4093,CUSTOMER 4093,LOSP01760,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,3/17/2021 13:11
4096,CUSTOMER 4096,LOSP01765,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
4099,CUSTOMER 4099,LOSP01766,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
4102,CUSTOMER 4102,LOSP01767,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
4105,CUSTOMER 4105,LOSP01768,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
4108,CUSTOMER 4108,LOSP01769,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
4111,CUSTOMER 4111,LOSP01770,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
4114,CUSTOMER 4114,LOSP01771,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 8:42
4117,CUSTOMER 4117,LOSP01772,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 8:42
4120,CUSTOMER 4120,LOSP01773,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 8:43
4123,CUSTOMER 4123,LOSP01774,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 8:43
4126,CUSTOMER 4126,LOSP01775,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,5/7/2021 18:17
4129,CUSTOMER 4129,LORJ01784,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,10/22/2020 6:01,10/25/2020 7:13
4132,CUSTOMER 4132,LORJ01785,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,10/22/2020 6:01,10/25/2020 7:13
4135,CUSTOMER 4135,LORJ01786,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,10/22/2020 6:01,10/25/2020 7:15
4138,CUSTOMER 4138,LORJ01787,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,10/22/2020 6:01,4/13/2021 15:57
4141,CUSTOMER 4141,LORJ01788,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,10/22/2020 6:01,10/24/2020 12:01
4144,CUSTOMER 4144,LORJ01789,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,10/22/2020 6:01,10/24/2020 12:01
4147,CUSTOMER 4147,LORJ01790,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,10/22/2020 6:01,3/20/2021 4:13
4150,CUSTOMER 4150,LORJ01791,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:54,12/5/2020 12:54
4153,CUSTOMER 4153,LORJ01792,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4156,CUSTOMER 4156,LORJ01793,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4159,CUSTOMER 4159,LORJ01794,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,5/15/2021 7:46
4162,CUSTOMER 4162,LORJ01795,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4165,CUSTOMER 4165,LORJ01796,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4168,CUSTOMER 4168,LORJ01797,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4171,CUSTOMER 4171,LORJ01798,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4174,CUSTOMER 4174,LORJ01799,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/8/2020 13:41
4177,CUSTOMER 4177,LORJ01800,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/16/2020 6:46
4180,CUSTOMER 4180,LORJ01801,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/23/2020 9:48
4183,CUSTOMER 4183,LORJ01802,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/23/2020 9:54
4186,CUSTOMER 4186,LORJ01803,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/23/2020 9:59
4189,CUSTOMER 4189,LORJ01804,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,2/3/2021 10:02
4192,CUSTOMER 4192,LORJ01805,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,3/20/2021 13:41
4195,CUSTOMER 4195,LORJ01807,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4198,CUSTOMER 4198,LORJ01808,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4201,CUSTOMER 4201,LORJ01809,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4204,CUSTOMER 4204,LORJ01810,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/23/2020 9:57
4207,CUSTOMER 4207,LORJ01811,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,3/20/2021 13:41
4210,CUSTOMER 4210,LORJ01812,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,5/15/2021 7:54
4213,CUSTOMER 4213,LORJ01814,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4216,CUSTOMER 4216,LORJ01815,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4219,CUSTOMER 4219,LORJ01816,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4222,CUSTOMER 4222,LORJ01817,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4225,CUSTOMER 4225,LORJ01818,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4228,CUSTOMER 4228,LORJ01819,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4231,CUSTOMER 4231,LORJ01820,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4234,CUSTOMER 4234,LORJ01821,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
4237,CUSTOMER 4237,LORJ01822,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/14/2020 12:56
4240,CUSTOMER 4240,LORJ01823,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/14/2020 12:57
4243,CUSTOMER 4243,LORJ01824,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/15/2020 7:33
4246,CUSTOMER 4246,LORJ01825,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/23/2020 9:51
4249,CUSTOMER 4249,LORJ01826,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/23/2020 10:01
4252,CUSTOMER 4252,LORJ01827,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,1/28/2021 5:30
4255,CUSTOMER 4255,LORJ01828,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,5/21/2021 7:29
4258,CUSTOMER 4258,LORJ01829,Centroeste/Sudeste,Carolina Oliveira,RJ Norte,12/3/2020 6:58,12/5/2020 12:58
4261,CUSTOMER 4261,LORJ01830,Centroeste/Sudeste,Carolina Oliveira,RJ Norte,12/3/2020 6:58,12/5/2020 12:58
